Preferred Semantics - Average,Categoriser - Average,Grounded Semantics - Average
1,
2,1,1,1
3,2,2,2
4,4,4,4
5,1.5,1.5,
7,4,4,
8,3,3,
9,4,4,4
10,
11,3.5,3.5,
12,
13,3,3,
14,2.5,2.5,
15,3,3,3
16,3,3,3
17,
18,4,4,4
19,3,3,
20,
21,3,3,3
22,
23,
24,4,4,4
25,2.6666666666666665,3,
26,4,4,4
27,
28,
29,3,3,
30,
31,4,4,4
32,4,4,4
33,3,3,3
34,3,3,
35,3.5,3.5,
36,3,3,3
37,
38,2.5,2.5,
39,3,3,3
40,3.5,3.5,
41,2.5,2.5,
42,4,4,
43,1,1,1
44,1,1,1
45,2.6666666666666665,3,
46,4,4,4
47,3,3,
48,
49,3,3,3
50,1.5,1.5,
51,3,3,
52,3.5,3.5,
53,
54,2.5,2.5,
55,
56,4,4,
57,1,1,1
59,3,3,
60,2,2,
61,2,2,
62,3,3,3
63,
64,
65,4,4,
66,1,1,1
67,4,4,
68,2.6666666666666665,4,
69,
70,3.5,3.5,
71,3.5,3.5,
72,3,3,
73,3,3,
74,4,4,4
75,4,4,4
76,
77,
78,
79,3,3,
80,3,3,3
81,
82,3,3,3
83,2,2,
84,3,3,3
85,
86,3,3,3
87,3.5,3.5,
88,3,3,
89,2,2,2
90,3.5,4,
91,3.5,3.5,
92,
93,4,4,
94,
95,4,4,4
96,3.5,3.5,
97,3,3,3
98,4,4,
99,
100,
101,3,3,
102,1,1,
103,
104,3.5,3.5,
105,3.5,3,
106,
107,2,2,
108,3,3,
109,3,3,
110,1.5,1.5,
111,4,4,4
112,
113,4,4,4
114,4,4,4
115,2.6666666666666665,3,
116,
117,4,4,4
118,4,4,4
119,3.5,3.5,
120,4,4,
121,2,2,2
122,2.6666666666666665,3,
123,
124,2,2,
125,3,3,
126,
127,2.6666666666666665,3,
128,2,2,2
130,4,4,4
131,
132,
133,
134,3,3,
135,3.5,3.5,
136,2.6666666666666665,1,
137,3,3,3
138,4,4,4
139,2,2,2
140,4,4,
141,3,3,
142,4,4,
143,4,4,4
144,3.5,3.5,
145,3,3,
146,4,4,
147,
148,4,4,
149,3.5,3.5,
150,4,4,4
151,4,4,4
152,3,3,3
153,3,3,
154,
155,3,3,
156,
157,3.5,3.5,
158,4,4,
159,
160,3,3,3
161,4,4,4
162,
163,3.5,3.5,
164,
165,
166,4,4,4
167,2.5,2.5,
169,4,4,
170,4,4,4
171,3,3,
172,4,4,4
173,4,4,
174,2.6666666666666665,3,
175,3,3,
176,4,4,4
177,3,3,
178,2,2,
179,4,4,
180,
181,4,4,4
182,4,4,4
183,3.5,3.5,
184,4,4,
185,3,3,
186,
187,2.5,2.5,
188,3,3,3
189,4,4,
190,2.6666666666666665,4,
191,4,4,4
192,4,4,
193,3,3,3
194,3.5,3,
195,2.3333333333333335,1,
196,2.5,2.5,
197,2,2,
198,4,4,4
199,3.5,3.5,
200,4,4,
201,3,3,3
202,3,3,3
203,4,4,4
204,3,3,3
205,
206,2,2,
207,3,3,3
208,4,4,4
209,4,4,4
210,3,2,
211,2.5,2.5,
212,2.3333333333333335,2,
213,3,3,
214,4,4,4
215,
216,3,3,3
217,2.5,2.5,
218,3.5,4,
219,1.5,1.5,
220,
221,4,4,
222,4,4,4
223,
224,4,4,4
225,3,3,
226,3.5,3.5,
227,2.5,2.5,
228,3,3,
229,
230,2.3333333333333335,1,
231,
232,3,3,
233,4,4,4
234,4,4,
235,4,4,
236,4,4,
237,3,3,
238,
239,3.5,3.5,
240,3,3,
241,4,4,4
242,4,4,4
243,
244,4,4,4
245,4,4,
246,4,4,
247,4,4,4
248,3,3,
249,
250,3,3,
251,3,3,3
252,4,4,4
253,2,2,2
254,2.5,2.5,
255,3.5,4,
256,4,4,4
257,2,2,
258,4,4,
259,4,4,4
260,
261,4,4,4
262,4,4,4
263,4,4,4
264,4,4,4
265,4,4,4
266,3,3,
267,
268,2,2,2
269,
270,4,4,4
271,4,4,
272,3,3,3
273,
274,3,2,
275,2.6666666666666665,4,
276,1.5,1.5,
277,4,4,
278,2.5,2.5,
279,3.5,3.5,
280,3,3,
281,
282,4,4,
283,3,3,
284,4,4,
285,3.5,4,
286,2.6666666666666665,1,
287,
288,4,4,4
289,4,4,4
290,4,4,4
291,4,4,4
292,4,4,4
293,2,2,2
294,
295,2.6666666666666665,4,
296,4,4,
297,
298,3,3,
299,1,1,1
300,
301,3,3,
302,2.6666666666666665,3,
303,
304,4,4,
305,4,4,4
306,3,3,3
307,3.5,4,
308,3,3,3
309,3,3,3
310,2,2,2
311,2.6666666666666665,1,
312,1,1,1
314,
315,1,1,
318,4,4,
320,3,3,3
321,2.5,2.5,
323,2,2,
324,2,2,
326,3,2,
329,3,3,3
330,3.5,3.5,
331,
332,
335,3,3,
336,3,3,3
338,4,4,4
339,3,3,3
340,1,1,1
341,4,4,4
342,3,3,
344,2.6666666666666665,1,
345,3,3,
346,3,3,3
348,2,2,
349,3.5,3.5,
350,4,4,4
351,
352,4,4,
353,3,3,3
354,2.5,2.5,
355,2,2,
356,
357,2,2,
358,3,3,3
360,3,3,3
361,3.5,3.5,
362,4,4,4
363,3,3,3
364,
365,3,3,
366,3,3,3
367,3,3,3
369,3,3,3
370,3.5,3.5,
371,4,4,4
372,3,3,
373,3,3,
374,3,3,
375,2.5,2.5,
376,3.5,3.5,
377,4,4,
378,4,4,
379,
380,4,4,
381,2,2,2
382,
383,3,3,3
384,4,4,
385,3,3,3
386,2.5,2.5,
387,4,4,4
388,3,3,
389,3,3,3
390,3,3,3
391,2,2,2
392,3,3,3
393,4,4,4
394,2,2,
395,2.5,1,
396,3,2,
397,3,3,3
398,3,3,3
399,3,3,3
400,3,3,
401,
402,3,3,
403,3,3,3
404,2.6666666666666665,1,
405,3,2,
406,
407,2.5,2.5,
408,2.5,2.5,
409,3,3,3
410,2.6666666666666665,1,
411,3,3,
412,3,3,3
413,3,3,
414,3,3,3
415,3,3,3
416,2.5,2.5,
417,3,3,3
418,3,3,
